origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,10,29,21,44.06,30.92,59.64,20,5.7539,NA,0,1028.4,10,2013-10-29 21:00
EWR,2013,10,29,22,46.04,30.92,55.32,10,3.45234,NA,0,1028.7,10,2013-10-29 22:00
EWR,2013,10,29,23,46.94,30.92,53.47,0,0,NA,0,1028.1,10,2013-10-29 23:00
EWR,2013,10,30,0,44.06,32,62.3,20,3.45234,NA,0,1027.6,10,2013-10-30 0:00
EWR,2013,10,30,1,44.96,33.08,62.87,20,3.45234,NA,0,1026.9,10,2013-10-30 1:00
EWR,2013,10,30,2,44.96,33.08,62.87,30,4.60312,NA,0,1026.9,10,2013-10-30 2:00
EWR,2013,10,30,3,46.04,33.98,70.28,20,4.60312,NA,0,NA,10,2013-10-30 3:00
EWR,2013,10,30,4,42.98,33.08,67.81,10,5.7539,NA,0,1025.9,10,2013-10-30 4:00
EWR,2013,10,30,5,44.06,35.06,70.42,20,4.60312,NA,0,1025.6,10,2013-10-30 5:00
EWR,2013,10,30,6,44.06,35.06,70.42,20,4.60312,NA,0,1025.8,10,2013-10-30 6:00
EWR,2013,10,30,7,44.96,35.96,70.52,0,0,NA,0,1025.8,10,2013-10-30 7:00
EWR,2013,10,30,8,48.92,37.04,63.39,0,0,NA,0,1026,10,2013-10-30 8:00
EWR,2013,10,30,9,51.08,37.94,60.6,0,0,NA,0,1025.8,10,2013-10-30 9:00
EWR,2013,10,30,10,53.96,39.2,58.02,0,0,NA,0,NA,10,2013-10-30 10:00
EWR,2013,10,30,11,55.94,41,57.14,0,0,NA,0,1025.2,10,2013-10-30 11:00
EWR,2013,10,30,12,57.92,44.96,61.93,240,5.7539,NA,0,1024.5,10,2013-10-30 12:00
EWR,2013,10,30,13,60.98,46.94,59.84,230,6.90468,NA,0,1023.4,9,2013-10-30 13:00
EWR,2013,10,30,14,62.06,48.02,59.99,240,10.35702,NA,0,1022.7,10,2013-10-30 14:00
EWR,2013,10,30,15,60.08,48.92,66.56,230,9.20624,NA,0,1022.3,10,2013-10-30 15:00
EWR,2013,10,30,16,60.08,48.92,66.56,240,6.90468,NA,0,1022.2,10,2013-10-30 16:00
EWR,2013,10,30,17,59,50,72.01,170,3.45234,NA,0,1022.3,10,2013-10-30 17:00
EWR,2013,10,30,18,57.92,50,74.86,NA,3.45234,NA,0,1022.8,10,2013-10-30 18:00
EWR,2013,10,30,19,57.92,50,74.86,160,3.45234,NA,0,1023.2,10,2013-10-30 19:00
EWR,2013,10,30,20,57.92,51.08,77.92,200,4.60312,NA,0,NA,10,2013-10-30 20:00
EWR,2013,10,30,21,57.2,51.08,83.69,210,4.60312,NA,0,NA,10,2013-10-30 21:00
EWR,2013,10,30,22,55.94,50,80.4,230,3.45234,NA,0,1024,10,2013-10-30 22:00
EWR,2013,10,30,23,53.06,48.92,85.78,210,3.45234,NA,0,1023.6,9,2013-10-30 23:00
EWR,2013,10,31,0,53.06,50,89.31,200,3.45234,NA,0,1023.6,9,2013-10-31 0:00
EWR,2013,10,31,1,53.96,51.8,93.6,0,0,NA,0,NA,7,2013-10-31 1:00
EWR,2013,10,31,2,53.96,51.08,89.95,0,0,NA,0,1022.8,6,2013-10-31 2:00
EWR,2013,10,31,3,51.98,48.92,89.26,20,3.45234,NA,0,1022.8,6,2013-10-31 3:00
EWR,2013,10,31,4,53.06,48.92,85.78,0,0,NA,0,1022.2,7,2013-10-31 4:00
EWR,2013,10,31,5,53.96,48.92,83,30,3.45234,NA,0,NA,7,2013-10-31 5:00
EWR,2013,10,31,6,55.94,51.08,83.69,0,0,NA,0,1021.3,7,2013-10-31 6:00
EWR,2013,10,31,7,55.94,50,80.4,60,4.60312,NA,0,1020.9,6,2013-10-31 7:00
EWR,2013,10,31,8,57.2,51.8,82.12,70,3.45234,NA,0,NA,6,2013-10-31 8:00
EWR,2013,10,31,9,60.98,55.94,83.47,170,4.60312,NA,0,1020.3,7,2013-10-31 9:00
EWR,2013,10,31,10,64.04,57.92,80.49,170,4.60312,NA,0,1019.1,7,2013-10-31 10:00
EWR,2013,10,31,11,64.4,57.2,77.92,210,6.90468,NA,0,NA,6,2013-10-31 11:00
EWR,2013,10,31,12,64.4,59,89.7,220,6.90468,NA,0.04,NA,2.5,2013-10-31 12:00
EWR,2013,10,31,13,62.96,60.8,93.83,NA,4.60312,NA,0.01,NA,5,2013-10-31 13:00
EWR,2013,10,31,14,64.04,60.08,86.95,120,4.60312,NA,0,1015.3,5,2013-10-31 14:00
EWR,2013,10,31,15,64.94,59,81.07,0,0,NA,0,1014.7,6,2013-10-31 15:00
EWR,2013,10,31,16,66.02,60.08,81.15,0,0,NA,0,1014.4,9,2013-10-31 16:00
EWR,2013,10,31,17,68,59,72.92,170,9.20624,NA,0,1013.7,9,2013-10-31 17:00
EWR,2013,10,31,18,66.92,57.92,72.81,180,11.5078,NA,0,1013.1,10,2013-10-31 18:00
EWR,2013,10,31,19,64.94,59,81.07,170,8.05546,NA,0,1013,10,2013-10-31 19:00
EWR,2013,10,31,20,64.94,55.04,70.28,190,12.65858,19.56326,0,1012.2,10,2013-10-31 20:00
EWR,2013,10,31,21,64.94,55.04,70.28,190,12.65858,NA,0,1011.2,10,2013-10-31 21:00
EWR,2013,10,31,22,64.04,57.92,80.49,210,17.2617,25.31716,0,1011.1,9,2013-10-31 22:00
EWR,2013,10,31,23,64.04,60.08,86.95,190,11.5078,19.56326,0.02,1009.6,10,2013-10-31 23:00
EWR,2013,11,1,0,64.04,62.06,93.28,200,11.5078,NA,0.01,1008.1,10,2013-11-1 0:00
EWR,2013,11,1,1,64.94,62.06,90.39,190,12.65858,NA,0,1007.2,10,2013-11-1 1:00
EWR,2013,11,1,2,64.94,62.06,90.39,200,14.96014,NA,0,1006.3,10,2013-11-1 2:00
EWR,2013,11,1,3,66.02,62.06,87.05,190,11.5078,NA,0,1005.2,10,2013-11-1 3:00
EWR,2013,11,1,4,66.92,60.98,81.22,190,13.80936,NA,0,1003.7,10,2013-11-1 4:00
EWR,2013,11,1,5,69.98,62.06,75.96,200,18.41248,32.22184,0,1002.7,10,2013-11-1 5:00
EWR,2013,11,1,6,69.98,62.96,78.41,200,18.41248,25.31716,0,1002.2,9,2013-11-1 6:00
EWR,2013,11,1,7,69.08,62.06,78.33,200,18.41248,33.37262,0,1001.5,10,2013-11-1 7:00
EWR,2013,11,1,8,69.08,62.06,78.33,200,20.71404,32.22184,0.01,1001.3,10,2013-11-1 8:00
EWR,2013,11,1,9,69.08,62.96,80.86,220,21.86482,28.7695,0,1001.8,4,2013-11-1 9:00
EWR,2013,11,1,10,64.4,60.8,88.09,250,19.56326,NA,0.12,NA,10,2013-11-1 10:00
EWR,2013,11,1,11,64.04,57.92,80.49,210,16.11092,NA,0,1002.5,10,2013-11-1 11:00
EWR,2013,11,1,12,64.94,57.02,75.51,220,17.2617,NA,0,1001.7,10,2013-11-1 12:00
EWR,2013,11,1,13,68,55.94,65.31,230,17.2617,27.61872,0,1001.4,10,2013-11-1 13:00
EWR,2013,11,1,14,71.06,53.06,52.95,240,21.86482,27.61872,0,1001.3,10,2013-11-1 14:00
EWR,2013,11,1,15,69.98,51.98,52.8,240,18.41248,26.46794,0,1001.4,10,2013-11-1 15:00
EWR,2013,11,1,16,69.98,51.98,52.8,240,9.20624,NA,0,1001.1,10,2013-11-1 16:00
EWR,2013,11,1,17,68,51.98,56.51,210,14.96014,19.56326,0,1002.1,10,2013-11-1 17:00
EWR,2013,11,1,18,66.02,53.96,65.07,210,13.80936,NA,0,1003,10,2013-11-1 18:00
EWR,2013,11,1,19,64.04,55.04,72.53,210,10.35702,NA,0,1003.8,10,2013-11-1 19:00
EWR,2013,11,1,20,62.96,55.04,75.33,230,12.65858,17.2617,0,1003.9,10,2013-11-1 20:00
EWR,2013,11,1,21,60.08,55.04,83.41,220,6.90468,NA,0,1004.7,10,2013-11-1 21:00
EWR,2013,11,1,22,60.08,55.94,86.18,250,4.60312,NA,0,1005.6,10,2013-11-1 22:00
EWR,2013,11,1,23,59,55.94,89.57,280,5.7539,NA,0,1004.8,10,2013-11-1 23:00
EWR,2013,11,2,0,59,55.94,89.57,330,5.7539,NA,0,1004.5,10,2013-11-2 0:00
EWR,2013,11,2,1,57.02,51.98,83.21,340,6.90468,NA,0,1003.9,10,2013-11-2 1:00
EWR,2013,11,2,2,55.94,46.04,69.3,10,4.60312,NA,0,1004,10,2013-11-2 2:00
EWR,2013,11,2,3,55.94,46.04,69.3,40,3.45234,NA,0,1003.7,10,2013-11-2 3:00
EWR,2013,11,2,4,55.04,46.94,74.08,30,4.60312,NA,0,1004.3,10,2013-11-2 4:00
EWR,2013,11,2,5,51.98,46.94,82.87,10,6.90468,NA,0,1004.1,10,2013-11-2 5:00
EWR,2013,11,2,6,53.96,48.02,80.25,20,4.60312,NA,0,1004.5,10,2013-11-2 6:00
EWR,2013,11,2,7,55.04,48.92,79.8,0,0,NA,0,1005.3,10,2013-11-2 7:00
EWR,2013,11,2,8,57.02,48.92,74.27,350,4.60312,NA,0,1005.3,10,2013-11-2 8:00
EWR,2013,11,2,9,57.92,48.92,71.9,110,3.45234,NA,0,1005.3,10,2013-11-2 9:00
EWR,2013,11,2,10,60.08,48.02,64.35,0,0,NA,0,1005,10,2013-11-2 10:00
EWR,2013,11,2,11,64.04,46.94,53.73,0,0,NA,0,1004.4,10,2013-11-2 11:00
EWR,2013,11,2,12,66.02,44.96,46.52,150,4.60312,NA,0,1004.2,10,2013-11-2 12:00
EWR,2013,11,2,13,66.92,42.08,40.39,NA,5.7539,NA,0,1003.5,10,2013-11-2 13:00
EWR,2013,11,2,14,66.92,44.06,43.57,140,5.7539,NA,0,1003.2,10,2013-11-2 14:00
EWR,2013,11,2,15,66.92,42.98,41.81,270,11.5078,NA,0,1003.4,10,2013-11-2 15:00
EWR,2013,11,2,16,64.94,42.98,44.78,290,13.80936,25.31716,0,1003.7,10,2013-11-2 16:00
EWR,2013,11,2,17,62.96,44.06,50.03,290,11.5078,31.07106,0,1004.8,10,2013-11-2 17:00
EWR,2013,11,2,18,60.98,41,47.7,290,9.20624,16.11092,0,1005.6,10,2013-11-2 18:00
EWR,2013,11,2,19,60.08,39.92,47.22,300,9.20624,NA,0,1006.4,10,2013-11-2 19:00
EWR,2013,11,3,1,51.98,39.02,61.15,310,6.90468,NA,0,1009.8,10,2013-11-3 1:00
EWR,2013,11,3,1,50,39.02,65.8,290,5.7539,NA,0,1010.5,10,2013-11-3 1:00
EWR,2013,11,3,2,51.08,39.92,65.48,330,8.05546,NA,0,1010.9,10,2013-11-3 2:00
EWR,2013,11,3,3,51.08,41,68.28,320,8.05546,NA,0,1011.8,10,2013-11-3 3:00
EWR,2013,11,3,4,50,42.08,74.1,340,11.5078,NA,0,1013,10,2013-11-3 4:00
EWR,2013,11,3,5,48.92,39.92,70.95,350,12.65858,NA,0,1014.2,10,2013-11-3 5:00
EWR,2013,11,3,6,48.02,37.04,65.56,340,17.2617,25.31716,0,1016,10,2013-11-3 6:00
EWR,2013,11,3,7,46.94,37.04,68.28,360,11.5078,NA,0,1017.8,10,2013-11-3 7:00
EWR,2013,11,3,8,47.48,35.6,65.83,20,17.2617,NA,0,NA,10,2013-11-3 8:00
EWR,2013,11,3,9,50.72,32.72,49.92,350,17.2617,NA,0,1019.6,10,2013-11-3 9:00
EWR,2013,11,3,10,48.92,32,51.85,10,19.56326,NA,0,1020.7,10,2013-11-3 10:00
EWR,2013,11,3,11,47.12,30.38,51.96,350,11.5078,NA,0,1020.7,10,2013-11-3 11:00
EWR,2013,11,3,12,50.54,29.66,44.4,360,9.20624,NA,0,1021,10,2013-11-3 12:00
EWR,2013,11,3,13,50.72,27.68,40.67,20,11.5078,NA,0,1021,10,2013-11-3 13:00
EWR,2013,11,3,14,51.98,26.06,36.31,340,16.11092,NA,0,1022,10,2013-11-3 14:00
EWR,2013,11,3,15,49.1,21.56,33.47,10,18.41248,NA,0,1023,10,2013-11-3 15:00
EWR,2013,11,3,16,48.2,24.08,43.49,360,16.11092,NA,0,NA,10,2013-11-3 16:00
EWR,2013,11,3,17,44.06,23,43.02,350,26.46794,NA,0,1026.3,10,2013-11-3 17:00
EWR,2013,11,3,18,39.92,19.94,44.33,340,18.41248,25.31716,0,1027.7,10,2013-11-3 18:00
EWR,2013,11,3,19,39.02,19.94,45.91,340,14.96014,NA,0,1028.1,10,2013-11-3 19:00
EWR,2013,11,3,20,39.02,19.94,45.91,340,13.80936,21.86482,0,1028.9,10,2013-11-3 20:00
EWR,2013,11,3,21,37.94,19.04,46.09,340,12.65858,NA,0,1029.6,10,2013-11-3 21:00
EWR,2013,11,3,22,37.04,19.04,47.75,340,12.65858,NA,0,1030.7,10,2013-11-3 22:00
EWR,2013,11,3,23,37.04,19.04,47.75,350,10.35702,NA,0,1031.5,10,2013-11-3 23:00
EWR,2013,11,4,0,35.96,17.96,47.57,360,13.80936,NA,0,1032,10,2013-11-4 0:00
EWR,2013,11,4,1,35.06,17.06,47.42,10,13.80936,NA,0,1032.9,10,2013-11-4 1:00
EWR,2013,11,4,2,33.98,17.06,49.51,10,12.65858,NA,0,1033.3,10,2013-11-4 2:00
EWR,2013,11,4,3,33.98,15.98,47.25,10,14.96014,NA,0,1033.7,10,2013-11-4 3:00
EWR,2013,11,4,4,33.08,17.06,51.33,10,11.5078,NA,0,1034.6,10,2013-11-4 4:00
EWR,2013,11,4,5,32,17.96,55.72,20,11.5078,NA,0,1035.2,10,2013-11-4 5:00
EWR,2013,11,4,6,33.08,17.96,53.36,10,12.65858,NA,0,1035.9,10,2013-11-4 6:00
EWR,2013,11,4,7,35.96,17.06,45.76,20,14.96014,21.86482,0,1036.6,10,2013-11-4 7:00
EWR,2013,11,4,8,39.02,17.06,40.57,20,14.96014,NA,0,1037,10,2013-11-4 8:00
EWR,2013,11,4,9,41,15.98,35.85,30,13.80936,NA,0,1037.6,10,2013-11-4 9:00
EWR,2013,11,4,11,44.06,15.98,31.87,60,9.20624,17.2617,0,1036.6,10,2013-11-4 11:00
EWR,2013,11,4,12,44.06,14,29.23,80,3.45234,NA,0,1036.7,10,2013-11-4 12:00
EWR,2013,11,4,13,46.04,14,27.11,NA,4.60312,NA,0,1036.2,10,2013-11-4 13:00
EWR,2013,11,4,14,44.96,14,28.25,90,3.45234,NA,0,1036.7,10,2013-11-4 14:00
EWR,2013,11,4,15,44.96,14,28.25,0,0,NA,0,1036.7,10,2013-11-4 15:00
EWR,2013,11,4,16,44.96,12.92,26.94,70,4.60312,NA,0,1037.1,10,2013-11-4 16:00
EWR,2013,11,4,17,44.06,14,29.23,70,4.60312,NA,0,1037.5,10,2013-11-4 17:00
EWR,2013,11,4,18,44.06,15.08,30.65,80,6.90468,NA,0,1037.3,10,2013-11-4 18:00
EWR,2013,11,4,19,44.06,19.04,36.36,80,5.7539,NA,0,1037.4,10,2013-11-4 19:00
EWR,2013,11,4,20,42.98,21.92,42.84,70,4.60312,NA,0,1038,10,2013-11-4 20:00
EWR,2013,11,4,21,42.98,21.92,42.84,60,3.45234,NA,0,1038.1,10,2013-11-4 21:00
EWR,2013,11,4,22,42.98,24.08,46.91,60,4.60312,NA,0,1038.1,10,2013-11-4 22:00
EWR,2013,11,4,23,39.92,26.06,57.33,10,4.60312,NA,0,1037.8,10,2013-11-4 23:00
EWR,2013,11,5,0,39.92,24.98,54.81,360,5.7539,NA,0,1038.1,10,2013-11-5 0:00
EWR,2013,11,5,1,39.02,26.06,59.37,20,8.05546,NA,0,1037.7,10,2013-11-5 1:00
EWR,2013,11,5,2,39.02,26.96,61.63,40,5.7539,NA,0,1036.5,10,2013-11-5 2:00
EWR,2013,11,5,3,37.94,28.04,67.21,350,6.90468,NA,0,1037.4,10,2013-11-5 3:00
EWR,2013,11,5,4,37.04,26.96,66.6,20,8.05546,NA,0,1037.4,10,2013-11-5 4:00
EWR,2013,11,5,5,35.96,28.04,72.66,30,8.05546,NA,0,1037.5,10,2013-11-5 5:00
EWR,2013,11,5,6,37.04,28.94,72.24,20,8.05546,NA,0,1037.8,10,2013-11-5 6:00
EWR,2013,11,5,7,41,30.92,67.09,20,6.90468,NA,0,1037.6,10,2013-11-5 7:00
EWR,2013,11,5,8,46.94,33.98,60.47,30,4.60312,NA,0,1037.6,10,2013-11-5 8:00
EWR,2013,11,5,9,51.08,37.04,58.49,50,4.60312,NA,0,1037.5,10,2013-11-5 9:00
EWR,2013,11,5,10,53.96,37.94,54.51,110,6.90468,NA,0,1037.5,10,2013-11-5 10:00
EWR,2013,11,5,11,53.96,37.94,54.51,NA,4.60312,NA,0,1036.8,10,2013-11-5 11:00
EWR,2013,11,5,12,53.96,39.02,56.86,120,5.7539,NA,0,1036.1,10,2013-11-5 12:00
EWR,2013,11,5,13,53.06,39.02,58.77,150,6.90468,NA,0,1035.6,10,2013-11-5 13:00
EWR,2013,11,5,14,53.06,39.02,58.77,140,8.05546,NA,0,1034.9,10,2013-11-5 14:00
EWR,2013,11,5,15,53.06,39.02,58.77,120,6.90468,NA,0,1034.6,10,2013-11-5 15:00
EWR,2013,11,5,16,53.06,39.92,60.87,140,5.7539,NA,0,1034.4,10,2013-11-5 16:00
EWR,2013,11,5,17,51.98,39.92,63.33,160,5.7539,NA,0,1034.5,10,2013-11-5 17:00
EWR,2013,11,5,18,51.98,41,66.04,130,3.45234,NA,0,1034.6,10,2013-11-5 18:00
EWR,2013,11,5,19,51.98,41,66.04,0,0,NA,0,1034.8,10,2013-11-5 19:00
EWR,2013,11,5,20,51.08,41,68.28,0,0,NA,0,1034,10,2013-11-5 20:00
EWR,2013,11,5,21,50,42.08,74.1,0,0,NA,0,1033.7,10,2013-11-5 21:00
EWR,2013,11,5,22,51.08,42.98,73.69,0,0,NA,0,1032.8,10,2013-11-5 22:00
EWR,2013,11,5,23,51.08,42.98,73.69,0,0,NA,0,1032.3,10,2013-11-5 23:00
EWR,2013,11,6,0,48.92,42.98,79.86,0,0,NA,0,1032.5,10,2013-11-6 0:00
EWR,2013,11,6,1,46.94,42.08,83.09,0,0,NA,0,1032.1,10,2013-11-6 1:00
EWR,2013,11,6,2,46.94,42.98,86.02,0,0,NA,0,NA,10,2013-11-6 2:00
EWR,2013,11,6,3,44.96,42.08,89.56,0,0,NA,0,1031.1,10,2013-11-6 3:00
EWR,2013,11,6,4,44.96,41,85.9,280,4.60312,NA,0,1031,10,2013-11-6 4:00
EWR,2013,11,6,5,46.04,42.08,85.97,0,0,NA,0,1030.6,10,2013-11-6 5:00
EWR,2013,11,6,6,48.02,42.98,82.59,0,0,NA,0,1030.1,10,2013-11-6 6:00
EWR,2013,11,6,7,51.08,44.96,79.48,0,0,NA,0,1029.8,10,2013-11-6 7:00
EWR,2013,11,6,8,55.04,44.96,68.73,NA,3.45234,NA,0,1029.6,10,2013-11-6 8:00
EWR,2013,11,6,9,57.02,42.08,57.29,160,8.05546,NA,0,1028.4,10,2013-11-6 9:00
EWR,2013,11,6,10,59,42.98,55.24,NA,3.45234,NA,0,1028.4,10,2013-11-6 10:00
EWR,2013,11,6,11,60.08,44.06,55.39,NA,5.7539,NA,0,1026.9,10,2013-11-6 11:00
EWR,2013,11,6,12,60.08,44.96,57.33,150,8.05546,NA,0,1025.7,10,2013-11-6 12:00
EWR,2013,11,6,13,60.98,44.96,55.52,150,8.05546,NA,0,1024.8,10,2013-11-6 13:00
EWR,2013,11,6,14,60.98,44.96,55.52,150,9.20624,NA,0,1024.2,10,2013-11-6 14:00
EWR,2013,11,6,15,60.08,46.04,59.72,150,6.90468,NA,0,1023.8,10,2013-11-6 15:00
EWR,2013,11,6,16,59,46.94,64.22,140,8.05546,NA,0,1022.9,10,2013-11-6 16:00
EWR,2013,11,6,17,57.92,48.02,69.52,160,8.05546,NA,0,1022.3,10,2013-11-6 17:00
EWR,2013,11,6,18,57.02,48.02,71.81,170,5.7539,NA,0,1022.2,10,2013-11-6 18:00
EWR,2013,11,6,19,55.94,48.02,74.67,180,6.90468,NA,0,1021.5,10,2013-11-6 19:00
EWR,2013,11,6,20,55.94,48.92,77.23,190,5.7539,NA,0,1021,10,2013-11-6 20:00
EWR,2013,11,6,21,55.04,51.08,86.47,190,3.45234,NA,0,1020.4,10,2013-11-6 21:00
EWR,2013,11,6,22,55.4,51.98,89.4,170,4.60312,NA,0,NA,10,2013-11-6 22:00
EWR,2013,11,6,23,55.94,53.06,90.03,180,3.45234,NA,0,1018.5,10,2013-11-6 23:00
EWR,2013,11,7,0,53.96,51.98,92.99,310,3.45234,NA,0,1017.6,10,2013-11-7 0:00
EWR,2013,11,7,1,55.94,53.06,90.03,0,0,NA,0,1016.6,10,2013-11-7 1:00
EWR,2013,11,7,2,55.94,53.6,93.65,0,0,NA,0,NA,10,2013-11-7 2:00
EWR,2013,11,7,3,57.02,53.06,86.58,0,0,NA,0,1014.4,10,2013-11-7 3:00
EWR,2013,11,7,4,57.92,55.04,90.11,290,5.7539,NA,0,1013.2,10,2013-11-7 4:00
EWR,2013,11,7,5,60.08,57.02,89.61,230,9.20624,NA,0,1012.1,10,2013-11-7 5:00
EWR,2013,11,7,6,62.06,57.92,86.29,220,12.65858,NA,0,1011.4,10,2013-11-7 6:00
EWR,2013,11,7,7,62.96,57.92,83.6,210,12.65858,NA,0,1011.1,10,2013-11-7 7:00
EWR,2013,11,7,8,62.96,55.94,77.83,220,17.2617,NA,0,1011.5,10,2013-11-7 8:00
EWR,2013,11,7,9,64.4,55.4,77.29,240,16.11092,NA,0,NA,10,2013-11-7 9:00
EWR,2013,11,7,10,60.98,57.2,87.92,230,13.80936,NA,0.01,NA,10,2013-11-7 10:00
EWR,2013,11,7,11,60.8,57.2,89.61,250,12.65858,NA,0.02,NA,10,2013-11-7 11:00
EWR,2013,11,7,12,60.08,57.02,89.61,260,10.35702,NA,0,1008.1,10,2013-11-7 12:00
EWR,2013,11,7,13,60.8,55.4,86.58,310,17.2617,NA,0.04,NA,5,2013-11-7 13:00
EWR,2013,11,7,14,55.94,51.98,86.52,320,8.05546,NA,0.02,1008.8,10,2013-11-7 14:00
EWR,2013,11,7,15,51.08,44.96,79.48,310,14.96014,24.16638,0,1010.1,10,2013-11-7 15:00
EWR,2013,11,7,16,48.92,39.02,68.51,320,17.2617,26.46794,0,1011.1,10,2013-11-7 16:00
EWR,2013,11,7,17,48.02,37.94,67.92,310,11.5078,NA,0,1012,10,2013-11-7 17:00
EWR,2013,11,7,18,48.92,37.04,63.39,320,19.56326,26.46794,0,1013.1,10,2013-11-7 18:00
EWR,2013,11,7,19,46.94,30.92,53.47,320,16.11092,21.86482,0,1013.5,10,2013-11-7 19:00
EWR,2013,11,7,20,46.04,30.92,55.32,320,8.05546,NA,0,1014.1,10,2013-11-7 20:00
EWR,2013,11,7,21,44.06,30.92,59.64,NA,4.60312,NA,0,1014.2,10,2013-11-7 21:00
EWR,2013,11,7,22,44.06,30.92,59.64,NA,5.7539,NA,0,1014.2,10,2013-11-7 22:00
EWR,2013,11,7,23,42.98,30.92,62.16,NA,6.90468,NA,0,1014,10,2013-11-7 23:00
EWR,2013,11,8,0,41,30.92,67.09,270,9.20624,NA,0,1014.4,10,2013-11-8 0:00
EWR,2013,11,8,1,42.98,32,64.93,270,9.20624,NA,0,1014.7,10,2013-11-8 1:00
EWR,2013,11,8,2,42.98,30.92,62.16,250,11.5078,NA,0,1014.9,10,2013-11-8 2:00
EWR,2013,11,8,3,42.98,33.08,67.81,270,12.65858,NA,0,1015.1,10,2013-11-8 3:00
EWR,2013,11,8,4,41,30.92,67.09,290,10.35702,NA,0,1015.6,10,2013-11-8 4:00
EWR,2013,11,8,5,39.02,30.92,72.46,260,9.20624,NA,0,1016.2,10,2013-11-8 5:00
EWR,2013,11,8,6,39.92,28.04,62.21,270,13.80936,NA,0,1017.1,10,2013-11-8 6:00
EWR,2013,11,8,7,41,26.96,57.06,260,14.96014,NA,0,1017.6,10,2013-11-8 7:00
EWR,2013,11,8,8,44.06,26.96,50.73,280,18.41248,24.16638,0,1017.9,10,2013-11-8 8:00
EWR,2013,11,8,9,46.94,26.96,45.48,290,11.5078,20.71404,0,1017.7,10,2013-11-8 9:00
EWR,2013,11,8,10,48.92,24.98,38.89,290,13.80936,20.71404,0,1017.6,10,2013-11-8 10:00
EWR,2013,11,8,11,50,26.96,40.55,290,13.80936,26.46794,0,1017,10,2013-11-8 11:00
EWR,2013,11,8,12,48.92,26.06,40.68,300,16.11092,23.0156,0,1017.1,10,2013-11-8 12:00
EWR,2013,11,8,13,48.92,24.98,38.89,280,21.86482,25.31716,0,1017.3,10,2013-11-8 13:00
EWR,2013,11,8,14,48.92,23,35.8,290,18.41248,24.16638,0,1017.9,10,2013-11-8 14:00
EWR,2013,11,8,15,48.92,23,35.8,290,13.80936,25.31716,0,1018.6,10,2013-11-8 15:00
EWR,2013,11,8,16,46.94,23,38.56,290,12.65858,NA,0,1019.3,10,2013-11-8 16:00
EWR,2013,11,8,17,46.94,19.94,33.88,290,14.96014,20.71404,0,1020.4,10,2013-11-8 17:00
EWR,2013,11,8,18,46.04,19.04,33.73,300,17.2617,27.61872,0,1021.4,10,2013-11-8 18:00
EWR,2013,11,8,19,44.06,21.02,39.57,310,11.5078,20.71404,0,1022,10,2013-11-8 19:00
EWR,2013,11,8,20,42.98,21.92,42.84,270,8.05546,NA,0,1022.6,10,2013-11-8 20:00
EWR,2013,11,8,21,42.08,23,46.41,NA,6.90468,NA,0,1023.1,10,2013-11-8 21:00
EWR,2013,11,8,22,41,24.08,50.63,230,8.05546,NA,0,1023.4,10,2013-11-8 22:00
EWR,2013,11,8,23,39.02,24.98,56.77,270,6.90468,NA,0,1023.8,10,2013-11-8 23:00
EWR,2013,11,9,0,39.02,26.06,59.37,260,5.7539,NA,0,1023.6,10,2013-11-9 0:00
EWR,2013,11,9,1,37.94,26.96,64.29,260,9.20624,NA,0,1024.3,10,2013-11-9 1:00
EWR,2013,11,9,2,37.94,26.96,64.29,270,6.90468,NA,0,1024.5,10,2013-11-9 2:00
EWR,2013,11,9,3,37.04,26.96,66.6,250,6.90468,NA,0,1024.7,10,2013-11-9 3:00
EWR,2013,11,9,4,35.96,26.96,69.51,260,9.20624,NA,0,1025.1,10,2013-11-9 4:00
EWR,2013,11,9,5,35.96,26.96,69.51,260,8.05546,NA,0,1025.4,10,2013-11-9 5:00
EWR,2013,11,9,6,35.96,28.04,72.66,NA,5.7539,NA,0,1025.8,10,2013-11-9 6:00
EWR,2013,11,9,7,37.94,28.04,67.21,260,8.05546,NA,0,1026,10,2013-11-9 7:00
EWR,2013,11,9,8,44.96,28.04,51.24,270,9.20624,NA,0,1025.6,10,2013-11-9 8:00
EWR,2013,11,9,9,44.06,26.96,50.73,280,9.20624,NA,0,1025.7,10,2013-11-9 9:00
EWR,2013,11,9,10,46.04,24.98,43.34,250,10.35702,NA,0,1025.2,10,2013-11-9 10:00
EWR,2013,11,9,11,48.02,24.08,38.74,250,8.05546,20.71404,0,1024,10,2013-11-9 11:00
EWR,2013,11,9,12,48.92,23,35.8,230,8.05546,NA,0,1023,10,2013-11-9 12:00
EWR,2013,11,9,13,51.08,23,33.04,220,8.05546,20.71404,0,1021.9,10,2013-11-9 13:00
EWR,2013,11,9,14,50,24.08,35.98,220,9.20624,19.56326,0,1020.8,10,2013-11-9 14:00
EWR,2013,11,9,15,48.92,24.08,37.46,210,9.20624,NA,0,1020.3,10,2013-11-9 15:00
EWR,2013,11,9,16,48.92,24.98,38.89,190,12.65858,18.41248,0,1019.9,10,2013-11-9 16:00
EWR,2013,11,9,17,48.02,24.98,40.22,200,13.80936,NA,0,1019.8,10,2013-11-9 17:00
